	V_cra Queen.x	V_cra Worker.x	V_vul Queen.x	V_vul Worker.x	A_caj Queen.x	A_caj Worker.x	P_can Queen.x	P_can Worker.x	A_pal Queen.x	A_pal Worker.x	M_cin Queen.x	M_cin Worker.x	M_bas Queen.x	M_bas Worker.x	P_qua Queen.x	P_qua Worker.x	B_mel Queen.x	B_mel Worker.x
OG0004902	92.50102032	120.6090821	39.91092426	135.6975672	35.84415066	77.09870447	128.5008954	138.1251399	198.1357115	213.8831489	56.94283499	51.06150207	59.43824509	120.6676207	145.4841416	171.5891713	105.7210413	90.24979878
OG0004903	144.4661157	117.4254636	111.6139687	129.2378033	1228.269045	1156.873346	53.63185451	71.97532121	226.6695014	217.821601	438.4598294	407.7484025	161.5433603	178.0907704	87.63913975	91.03087491	570.5059791	590.0295123
OG0004909	257.500554	313.4959805	103.6651608	200.8296558	255.8091776	219.7357423	162.9970573	161.9571607	123.5394042	114.9565991	92.55838816	131.2949856	140.3483814	163.5093177	280.6679108	282.6599294	399.7860754	144.698538
OG0004911	34.40273677	33.45602551	89.97608147	110.0439777	109.1184134	137.9110203	86.49204341	94.41051328	88.43587167	132.7910991	50.15349697	57.50615768	54.96289487	59.49120132	33.51840517	35.84844189	27.01368385	42.90564204
OG0004913	20.67052129	36.08367871	216.4130975	336.5000615	260.3062909	228.4706391	251.4245516	254.1634298	305.0010493	310.1636017	139.5099457	159.6291618	270.6188335	254.0982351	113.4712913	105.6320661	132.7347251	158.3099831
OG0004914	460.0255725	495.2288681	129.236155	250.2421169	213.1778706	215.108553	93.66192142	115.4033153	160.6762871	182.2236805	63.95118391	120.2176141	86.01203556	115.2253797	138.1956713	194.4475879	177.3724981	175.7651819
OG0004915	461.6226809	513.9304573	300.7034987	617.1034802	338.7414476	329.1107393	528.3832394	638.377268	505.2176748	706.6904466	276.4793649	363.409172	765.1450327	791.0015884	432.0942397	561.2899301	304.2416633	326.9350743
OG0004920	291.7443092	329.9440083	152.8263115	231.9975707	459.9714857	489.3087968	396.2285422	484.2762598	289.3674398	302.9005662	213.5356312	284.3059819	222.7843324	271.9243895	345.9218273	361.7510578	263.5194844	205.9470818
OG0004923	147.4575947	167.0565401	76.82357923	175.3974735	121.1399536	155.9611131	139.055989	171.3445189	148.1908031	138.9297856	64.1680047	102.8666183	74.82226147	80.3199715	51.82278246	65.05082433	157.0153243	57.40479004
OG0004926	72.27098008	92.77578058	60.10653079	82.11541013	146.3944336	145.7665991	148.2801651	163.7334747	82.34622552	123.5814537	43.14733816	76.84012448	82.30169052	46.66627877	75.3379643	85.15716813	131.1724031	31.06960286
OG0004928	74.46609259	101.5400753	127.9641534	137.5368645	130.2171529	143.2300074	143.7755544	152.0818929	125.8952961	118.2440273	127.2453351	136.0838605	177.8965697	163.0776917	80.03133342	72.90425125	158.9731213	175.7622229
OG0004931	143.5661925	173.7341297	205.8620182	265.4969817	662.1471934	551.1448719	235.9988665	287.0269692	517.6288404	568.2372169	270.8814462	363.7214899	250.4811561	184.660869	268.1472413	300.1803519	436.1971852	291.4624649
OG0004934	337.108023	350.7393105	324.2942209	481.9636832	462.6669089	503.0585937	340.9671505	343.7859693	265.4636836	265.0959495	246.170446	219.1207692	496.9009319	377.5751782	162.4414435	144.602142	151.9211363	245.0030521
OG0004935	85.26371248	118.265752	151.0446041	164.2585304	459.1038297	535.6921883	316.08174	377.7550913	351.9732234	239.2504635	380.6409508	318.7601022	315.0940249	244.5236441	161.8851806	142.6898894	307.7617824	481.1379518
OG0004939	313.1163913	305.1948789	235.844994	377.352821	149.8935054	164.8556555	487.6160622	527.8178688	455.0468386	384.5208662	266.317259	366.6017552	549.9044625	491.8622404	236.2136307	243.0846593	600.2644945	562.7947862
OG0004940	23.92599712	36.53886273	267.9773894	321.2196814	400.254941	407.010206	101.6851827	118.343461	175.8357454	251.0399727	122.2080843	282.5758397	72.12726151	597.26156	338.5905676	446.0915662	128.0399278	97.93730623
OG0004941	306.051192	294.1403145	171.0430603	197.8948461	824.5932635	852.8016305	210.9650042	234.9573228	246.16172	245.1177555	437.9604845	463.0757708	297.2345804	371.7744998	167.829745	172.0926606	220.4440335	273.1136452
OG0004944	318.231514	328.877129	209.8791333	190.0764604	235.3694774	265.0345572	189.1691929	198.2787453	104.0456993	108.8809148	110.6005064	96.66983402	110.7649179	87.82651089	55.46780997	61.02290951	50.90272358	144.695579
OG0004946	235.1162405	301.0438276	55.18512631	70.4250071	167.8084688	148.1182046	99.968548	93.48775276	241.6847822	260.4095469	94.1681183	108.4610751	141.2546398	122.167052	143.0285024	168.5682352	94.35798715	78.11785861
OG0004949	106.348461	151.3510228	333.4018882	380.9740749	115.9766891	105.1177801	256.6156445	277.4048838	292.6656885	251.5246058	537.6257765	473.8209947	434.5285353	322.2182034	127.9721616	143.8962499	286.6214897	592.6896621
OG0004952	805.5800384	662.2380209	857.7397877	966.2075575	187.9376145	224.3984084	732.4336512	751.4731053	266.8787051	263.8035944	270.395242	315.2923817	605.12469	439.8794551	541.4458574	637.7236417	352.7911148	497.7024887
OG0004955	1371.013309	1784.735831	157.1506078	667.8372503	930.0442892	910.5908155	380.7389285	522.9180104	623.9769224	773.3161969	237.8480316	299.6764855	286.394443	494.2755928	298.0998587	369.5611847	563.4579097	391.184054
OG0004956	1161.730845	563.2405022	129.7170095	324.5931898	295.4416188	294.3105254	151.626337	221.4619501	327.0007692	380.9216574	132.9396186	204.741751	280.8282262	332.5378184	190.8084739	232.9141744	249.0317861	135.8185496
OG0004963	165.5450301	181.673153	152.9403023	201.6530048	227.9967718	223.6609977	156.0459955	147.9300472	154.0470896	155.5107012	159.0019162	157.1504481	211.598754	164.2055492	121.712223	113.9899894	178.1634481	193.2233397
OG0004964	30.06939506	39.32302717	85.67724216	123.1048	125.6892211	122.7446852	93.57611114	91.69932751	80.41246189	73.50431014	71.17854373	67.9192339	56.7810059	51.79512181	59.9844745	48.83947416	51.68584241	99.42272915
OG0004966	41.06391873	58.55421832	83.89468621	88.67257118	89.5131802	127.308523	151.1119044	165.4619205	104.0471857	89.01095556	132.7206077	145.0022723	143.211207	129.300141	38.27278888	43.70287579	91.62490245	128.1251242
OG0004967	382.490698	448.4320129	1077.538667	1654.243059	152.3708293	340.1896394	400.0046236	425.8539838	469.9892874	617.4226355	290.4084584	423.2924161	235.0971397	359.7490237	462.0476495	527.0526541	408.3964669	250.0333688
OG0004968	343.0501416	384.470649	262.7728465	306.0729137	453.7224658	469.2720028	432.52672	448.1732541	254.7633266	214.2078531	334.1120843	339.3036813	401.94379	269.300854	140.7297579	161.8214779	240.0298353	354.4893736
OG0004970	189.6577211	174.2884264	93.53949624	68.75444	157.9489567	175.9016128	356.071047	385.8863417	380.5114724	288.6814296	485.7661846	457.568069	601.6506994	515.8887964	162.5214756	172.0916537	343.3976045	619.9155113
OG0004971	25.54060812	42.313426	351.4435494	692.4504734	337.4044039	327.2912859	338.1787454	377.3513836	505.3633388	693.3501114	214.6350659	357.1851219	388.8422023	499.7985292	507.6089086	568.8432773	280.3565391	122.7989065
OG0004976	88.09766837	100.18053	241.3038241	135.4100398	163.7712606	188.0549534	112.1304391	116.1265289	118.6106108	123.7446136	413.9284181	175.2475368	109.366371	71.12446074	70.28563921	73.10564699	63.82418419	434.0837781
OG0004978	463.381688	635.4552468	250.4969137	433.7883033	337.1317797	322.4157589	366.0662285	534.7979754	449.9203584	504.1767914	478.3176238	555.2318672	504.4600781	1136.863514	440.0784347	494.5020675	616.3145148	587.0705025
OG0004983	158.6825687	178.5172327	141.0595188	112.705801	260.3916341	244.4934857	311.2776515	360.3962356	156.6616094	168.4940234	173.6778368	204.7392723	225.5842234	207.9330178	63.94566853	69.48052365	70.08913478	199.7331612
OG0004986	64.99283294	81.09850841	96.0933994	199.4383854	93.26354041	42.57977095	50.21446008	57.36167807	195.7545514	177.0526448	169.5166296	234.7341867	48.1086163	51.04446787	50.39646734	60.51942016	488.6661464	284.0619814
OG0004987	544.3310199	613.2747035	661.7123757	607.1706158	87.83476362	92.69836346	664.3431934	658.6203271	495.2560423	380.5985686	819.5366119	538.3766141	547.8108377	373.6379982	375.9925119	389.7098216	351.6242677	793.6093863
OG0004988	130.6857682	142.8627085	107.6271191	136.5483519	408.2558675	441.992872	163.7689208	165.0016937	168.4053961	151.0423836	212.4383866	190.1148615	201.9501786	206.8051603	105.8650697	116.7088319	49.33648593	100.6063331
OG0004989	249.1591264	238.8097601	310.0085992	304.1260679	275.3551447	191.3618987	124.4253361	122.4970369	172.7143745	173.0156507	447.0012546	467.7307951	167.6857785	146.187978	103.0116471	124.5632658	80.27359509	196.7800695
OG0004990	108.3743821	159.1352035	377.1882169	562.3237496	703.6690386	650.9791418	320.5872088	359.5305709	325.6645252	315.6561108	418.547358	449.4552391	643.0518845	617.0394147	274.1338028	289.5003358	648.8100304	581.6407196
OG0004993	137.4067506	157.6618622	205.0425855	302.4255958	239.8286604	241.7567034	110.2331738	104.848665	156.5129727	164.7736562	107.7533647	155.4153485	142.6517882	143.3730258	113.5180427	120.5514626	119.4726078	113.0341742
OG0004997	113.1802929	98.74356346	640.2586275	635.2739496	156.611913	579.7062359	866.6344945	870.7716235	880.9727724	846.0063233	399.0378667	303.3895986	1172.12499	849.1547491	168.9391012	380.3348498	524.4155207	285.2485443
OG0004998	320.55352	367.3315023	192.3975262	235.563953	183.7652795	216.1145739	236.8784219	237.6102593	194.2696706	197.2456928	126.1502806	140.5455451	254.3942904	207.3662741	182.8012993	198.7826312	184.4244831	175.1733799
OG0005000	50.11857553	33.57983289	110.8222559	148.0982836	78.35455473	132.5717608	181.5312198	179.4769228	270.3716678	215.9832259	141.9212558	136.3292531	321.3874861	240.7741276	207.5668841	207.634981	73.22161008	113.6259762
OG0005002	132.1632758	109.7146997	69.58247603	189.4330904	251.6202481	332.3898099	151.0694283	223.9955045	362.0790336	343.6032892	246.3894569	305.6229196	266.1434833	588.3269015	194.1341653	249.529323	450.2972396	279.0375828
OG0005003	339.8019585	673.8715767	373.5676653	1168.849075	701.9692862	795.6459598	1051.434228	1401.61557	772.1692119	1012.077181	218.5772622	350.9883376	808.6398426	664.8954799	770.6063599	1037.087368	811.311102	51.18791046
OG0005004	34.83592509	63.60729489	285.7104551	345.900671	73.32641693	62.06414034	178.5282891	177.2853665	79.07473147	88.36477802	105.3398645	104.6017178	132.724902	94.76818319	67.75076029	67.56726411	36.41502533	57.70069102
OG0005005	285.8401129	339.6216744	142.2650494	196.3027455	273.0982907	242.7627243	154.2006454	184.0324762	156.0685489	141.6744247	117.1730236	139.0533595	148.8039962	179.9674053	122.7502635	132.9775798	158.1939181	144.695579
OG0005011	52.56164095	58.52952358	248.8006287	320.6147215	535.2133837	485.4240864	229.4137855	234.7848819	482.3528892	433.3218092	344.5041517	368.0939408	419.564083	391.8413563	338.5081583	382.4172818	363.7586939	405.3873011
OG0005012	116.7216438	201.7129299	70.26076374	119.0901164	120.3718647	112.8263835	120.9242767	121.2807231	140.0157839	148.4592889	67.23634746	94.93225573	113.8431197	155.3853654	122.5830676	116.3040264	102.9801254	46.75235478
OG0005014	221.7617886	205.8372842	367.0902723	349.6429168	482.9454053	454.6099452	332.0853574	367.2586903	214.631414	267.6806597	377.793809	401.8019683	392.8518364	358.0638056	232.2524367	258.5931384	331.2592627	413.0807265
OG0005015	239.4102015	333.9896065	50.37658122	115.9443253	496.8397549	558.3821406	330.713251	406.475436	301.732528	380.600184	272.4517544	447.4078216	204.0745714	306.7472257	383.9204467	466.7336227	217.7070332	108.2997585
OG0005017	158.363147	190.1768182	83.52725679	218.5811802	211.613245	191.726803	149.4386039	174.7483518	57.22662098	77.5413043	23.43416671	58.99338589	38.04047686	76.00371135	55.5470497	75.7247986	84.18527362	49.11956261
OG0005021	133.4176258	178.3059927	220.9945096	274.9343551	199.0914987	197.4993863	198.3105621	192.5328308	120.2456147	117.1196784	146.7351154	139.0558382	206.2856741	158.7633081	83.12168283	83.98202398	131.9555219	166.5922515
OG0005022	248.3875553	377.1389826	154.2694408	303.2755575	283.6381779	214.931169	306.299368	333.5202585	170.9337066	209.523066	234.7796889	276.3790555	169.6647224	254.5092181	151.1909868	164.3399316	173.4608196	155.6468743
OG0005023	137.0100259	152.7699689	198.4517673	211.0363297	391.5238559	441.8965779	186.3799297	189.9733238	192.7833035	204.8366634	128.1191886	127.6562339	241.6689118	289.1875534	103.3278136	93.24723504	484.3550773	324.9022346
OG0005030	153.2334389	231.9896752	338.2667215	461.1684289	160.3480494	137.0823835	361.7332384	336.1726183	246.4396706	249.1014401	1261.721817	314.0530249	248.5203933	216.375998	285.0237187	315.5851121	179.3342108	1454.353315
OG0005031	167.5869952	192.5858896	198.47977	282.5063672	351.3793555	326.8376896	208.3898377	202.1999008	378.105044	453.2386163	150.8985127	189.6191188	166.0089207	122.167052	126.862013	162.1255854	110.8113136	118.0674499
OG0005032	1101.520586	1453.381553	238.5307078	597.2778077	335.2115573	237.7883691	1191.646939	1554.044075	561.6996259	879.4492417	570.5212143	1072.536936	791.2978605	1100.828372	1532.971788	2013.654309	998.8680605	535.551183
OG0005033	163.1471796	239.6497148	179.7830153	323.4139983	298.6301361	264.3427594	198.9082307	197.7596925	117.4200308	139.5759632	191.4155299	122.2030638	127.5460827	195.1700242	75.04081531	69.88633607	124.1243337	285.5444453
OG0005035	371.1825868	371.2849957	512.2234773	458.672318	125.5920247	127.2755803	338.4782233	310.2782277	105.5320664	84.00307966	422.6757135	370.7957388	237.473271	215.6234674	67.27373712	58.80856334	270.1759944	307.7370188
OG0005036	142.2505836	148.5441659	108.6731191	159.3192597	58.01916291	89.94891089	180.330305	194.4729348	207.4344243	196.0389563	182.1447984	193.4041146	234.6747785	269.7944089	148.9698972	187.9022263	194.2134684	193.5192407
OG0005038	172.3739449	190.0623547	556.1376568	655.1147117	1333.859939	1315.355846	431.6686172	472.336892	569.5758853	452.4777422	625.7141521	521.7692324	619.4178397	549.4786835	347.702344	345.5940845	678.1809019	844.2054948
OG0005042	958.209639	1418.584671	211.1231322	699.1793827	80.97174668	308.007107	564.6745524	491.8890342	1301.314425	1469.56603	120.2413664	163.0968823	222.5074201	189.9154466	574.7265434	685.8531958	567.7650633	54.44578025
OG0005043	31.87070001	40.8120529	44.06833577	76.18927294	166.4169003	201.2903366	626.5004306	684.9766747	171.3781304	189.4899469	106.2202883	142.7739087	142.3720788	147.5053757	104.5164095	111.170449	129.6061654	116.289085
OG0005045	157.2313149	191.417228	109.096271	178.4974468	216.7243554	91.81904545	194.2740465	201.5649262	169.8932496	202.9013617	123.3053289	146.987722	195.377008	154.822375	113.3136042	133.3249875	102.1970066	117.1767879
OG0005048	49.17197884	56.58764982	77.07758355	151.5296816	269.3574131	226.6815944	429.0200829	577.1774829	363.5683734	544.5677338	150.2392899	332.6532924	241.1080945	295.9434389	366.6580719	491.9805928	178.0303179	211.2703404
OG0005049	121.4969251	113.3171275	169.5999311	385.8027793	82.73076519	83.68978846	715.7010755	723.3871584	187.2807724	239.7334812	108.6315984	193.5900181	111.7452993	66.24521014	155.9604261	202.2818822	182.0751267	165.4056886
OG0005050	153.1517603	160.9959851	74.98586643	102.6428909	182.6581884	70.15031835	166.6886156	199.6628861	168.9984566	142.155827	179.5911312	207.7186862	396.906224	359.7490237	187.4819901	194.7547164	242.3791917	217.484261
OG0005051	1215.295966	941.2811763	80.61412704	184.2315332	150.2088012	128.4412468	197.2353593	233.8038721	242.9273851	280.0711139	138.6339021	185.1599129	126.7069545	145.8145277	179.7854353	252.8523528	322.6449556	135.5256077
OG0005059	46.1702901	62.86812142	159.4739837	151.143934	131.4973011	157.7831005	87.31196064	89.50719453	88.43735804	95.79581968	61.54206396	70.64334025	98.31785011	76.5667018	51.74433513	43.40078218	118.2509425	86.994888
OG0005060	723.9933217	334.6920715	167.4507943	135.0668176	347.2805105	391.5119093	438.1048173	397.6521152	188.9930673	197.4928557	471.2632826	325.6310966	355.2519018	278.2448956	145.9587876	133.8274699	149.184136	353.0128277
OG0005061	219.062019	269.543358	263.7591639	299.8466287	931.4263752	934.3070612	326.6797387	432.7164385	413.8848736	350.6433935	349.3245817	391.6318061	433.4055021	441.1048977	298.9707033	339.0507369	358.1907191	407.4526899
OG0005064	283.1563873	353.0729629	186.7415458	279.5432986	232.0268681	271.1973854	259.6649129	250.4746945	192.631694	219.8619066	158.5638943	174.7493154	205.4479445	249.0294443	150.1592856	153.2621589	142.1360666	184.3463103
OG0005069	100.5390702	93.88003566	278.9813206	244.591161	302.1055015	338.1269165	187.7953703	203.4692732	197.9841021	202.4151131	188.7895892	205.2374938	155.7771513	154.2612611	84.78571713	113.8892915	106.5041601	209.7937945
OG0005071	567.3702207	624.5885626	444.2247098	456.1989788	723.2007818	768.5948942	374.2186343	376.4857188	316.2989259	264.7696299	364.8699756	373.5446322	313.6940794	204.7371087	220.7610913	215.0906513	333.6125348	480.8361328
OG0005072	39.47264448	37.04844191	62.73765352	100.2233259	235.7606338	257.8555718	221.9916253	224.7492845	156.0685489	165.7445379	88.69941603	106.0864673	241.6689118	178.2803106	155.810663	202.4883129	154.2744084	101.786978
OG0005077	48.74024907	55.89819954	91.10806956	139.3739671	81.84888529	83.46172327	177.927188	201.9692106	65.40015384	64.94084235	67.67436927	68.66036929	91.04540601	85.76033592	53.46225244	54.02239355	74.79176332	79.89030548
OG0005078	275.1431327	369.5830613	386.9342893	603.4088905	841.078728	793.281684	431.0675162	527.4891353	1124.971828	1116.236153	678.938182	811.280513	612.7006188	689.2861031	626.2331594	736.8053113	575.9838953	817.5714476
OG0005079	31.34708181	32.61773939	370.0319704	410.4398715	329.9250193	438.4781341	310.3753564	311.3745825	208.5358224	223.4142676	424.7431765	332.3955062	378.7251137	334.6039934	321.6332657	334.7197215	341.4398074	428.0917832
OG0005083	56.97666127	55.84947749	27.97413535	48.80859865	79.9689639	115.089297	284.2894601	299.5776659	294.7466024	288.0336366	194.2648618	180.2049642	250.5175183	264.048153	198.3386253	210.4575423	184.4244831	173.693875
OG0005086	333.486452	378.9947585	217.7925843	328.9011623	387.0954913	371.8298834	356.1997625	353.8209901	210.0771851	211.9817715	189.8233206	207.0023379	221.683676	240.7497314	231.3007676	221.4356242	231.4155282	247.9650209
OG0005089	6.051509513	36.57390256	163.2362459	211.5027386	118.1481998	92.97204168	53.28861339	57.44184289	87.84429755	53.63273547	137.4140114	95.43047718	90.62724047	116.3513606	27.4953934	24.26818679	21.92732708	160.6742319
OG0005091	316.5512684	270.2324746	421.5609053	644.1930604	269.0729357	214.535856	145.7054276	210.1581336	125.7466594	123.4199093	160.7561935	256.7947386	122.0931481	124.9838809	550.5576338	635.3250184	243.55387	246.8169251
OG0005094	48.02556127	44.81293356	104.8545686	99.50944583	63.60914355	75.12974166	62.48790453	57.4055092	144.1776119	173.337124	67.23853757	86.75497925	58.87882631	42.59961105	67.59069604	78.04084962	24.66824297	51.78267143
OG0005096	141.7357167	197.90627	221.6176405	274.1941367	691.2302648	627.5416424	375.8932219	362.5295426	296.384579	258.7957185	375.3846891	324.7114938	299.5687553	182.0317036	151.7448725	142.3857819	235.3232911	421.362995
OG0005098	140.7482807	266.2619618	124.9090301	226.1290488	978.5808726	930.1714791	1221.804105	1566.150693	2042.396268	2263.172201	1217.183759	2046.874672	1289.746984	3240.569302	926.3013329	1173.485655	3862.353789	2510.847049
OG0005099	187.5690825	257.8587442	190.1643813	244.4537075	213.4742012	272.056431	184.320483	237.1494558	125.7451731	126.6524125	115.6377572	117.2456364	154.2597278	140.7476136	91.99811722	102.3090364	128.0399278	124.8731724
OG0005103	421.5199444	475.9085756	273.2950746	310.7103904	133.2942499	151.7672476	132.362358	125.9568121	141.5036374	154.1133423	103.8111684	95.1801271	92.02438887	129.8631315	69.96868029	71.49548804	46.59557005	115.4043411
OG0005105	95.82650638	114.6536466	82.22668678	100.4702483	87.05482146	105.7538285	80.49004333	89.27708112	56.3348007	65.91010865	64.38920571	83.53265145	83.7729619	74.87773044	39.77834372	41.48752264	52.07740182	76.34245274
OG0005106	96.48139377	99.02021122	180.6030137	288.4053429	119.2434377	110.9917257	166.0857984	148.7951352	89.18202797	75.76431607	106.877321	125.6707842	114.40114	98.71099301	82.80551631	83.07574315	152.7081708	93.50470955
OG0005109	738.362922	774.7442268	573.3785538	829.1099404	712.9477426	684.03339	371.6443258	412.3586111	566.7517877	541.9830236	695.8458237	754.0247054	322.5063237	268.7359869	303.0119295	305.1145476	622.1839904	595.3231809
OG0005112	594.1651789	610.5913202	404.8794967	710.7246502	383.6201259	379.3560347	233.532679	233.8044489	315.704379	389.804983	150.8985127	242.6635918	322.6755478	285.8096107	268.5442324	268.3578109	206.7433696	156.8275192
OG0005113	154.130445	181.6344424	482.098508	732.4538199	88.82332254	107.1500943	181.0167872	226.3646921	119.2081304	100.6421512	193.386628	198.0492241	310.7585293	307.7643618	118.3049147	110.7676575	228.6706967	297.3775255
OG0005117	1052.048147	1075.389601	787.7850738	1720.714015	867.4284459	1042.072932	192.6445093	296.724029	552.1467443	568.1822918	146.3014738	209.9495285	195.7965721	336.8540786	343.0303696	389.50037	239.6382758	222.8163966
OG0005118	53.00066345	48.67765947	131.2435812	194.2450589	170.2952753	127.9952527	329.6835276	306.932644	334.2824818	346.514319	284.2849136	282.1544584	302.3672477	308.713939	90.73028156	85.79357867	292.8864403	321.0288908
OG0005122	90.00836431	114.2738816	703.2367083	884.9577475	134.2899208	109.9020809	160.5510352	190.837835	137.9348699	121.4829922	108.8484192	123.4399419	86.98961987	62.49194044	31.59842655	33.14973896	80.2696795	135.8185496
OG0005123	94.184183	133.0178523	125.7293114	145.8485463	121.8511471	117.2913931	213.3239288	235.5928741	117.1257301	143.2882531	108.4082073	97.6613195	127.2090329	137.4278466	61.56926907	60.01693778	83.00667979	101.195176
OG0005124	165.857159	199.7463614	357.9823221	298.0627516	349.473357	324.7825688	309.946734	278.9620422	200.603081	226.8632402	321.9460286	314.5438102	345.5823482	259.5385995	186.5715256	182.7344116	309.3319356	346.4941291
OG0005125	279.3495808	352.511992	241.7843957	368.5450996	327.7463966	458.2184433	451.5336972	538.7070197	336.3648822	364.6040591	147.611159	175.9837148	576.4558762	610.2272302	256.8951999	262.1165569	453.0342399	362.17984
OG0005128	110.4440596	100.5666355	89.24065693	92.51413473	160.0446068	173.7654022	81.21900166	85.18233127	228.603265	213.7216045	144.6391811	122.902061	103.7693861	79.19586722	219.968694	251.2411868	148.3971016	183.1775014
OG0005131	94.04270399	98.30039309	44.55003885	62.58192916	135.7763151	115.879923	71.47996385	75.43509647	109.1008339	104.1977431	81.69106711	87.00037191	82.93663083	105.0915515	84.23262382	92.34196119	98.67688746	90.24683977
OG0005136	288.6026	132.6460965	197.2880994	132.2329718	57.76076262	90.70659413	146.9501058	135.0108231	229.7923587	192.7224501	108.4103974	87.24824328	67.9679829	72.8134321	89.46086111	75.82650345	136.2626754	113.0341742
OG0005139	83.72057026	91.27073665	82.59383334	105.6978695	119.4378306	126.9157441	110.3944971	106.1163073	125.3007493	122.2890987	82.78831174	90.97127124	97.06055641	79.38165407	78.84273749	87.20334886	88.49242715	88.47143389
OG0005141	323.795869	411.7660057	336.5466767	462.2543387	174.756829	150.0086116	233.532679	265.1200576	186.4870523	238.4395107	179.807952	279.3510332	225.304514	243.7729901	194.931317	243.7865235	191.8680276	161.2689929
OG0005142	75.92318057	144.7221552	15.64191433	50.59192697	210.7740367	210.9881753	192.2257551	207.3327562	374.0695572	395.7239693	262.3750627	311.0760898	426.6141581	294.6316711	481.2965643	545.8438837	258.8207715	191.7408758
OG0005143	361.719537	389.9051591	254.9943176	202.4483692	81.38898018	107.400966	153.5948248	199.3929786	209.4276426	185.7744261	172.3615813	186.1513983	213.1385542	198.9232939	84.07335197	84.38481546	256.8629744	302.4108012
OG0005145	152.1978708	148.1163463	188.3818253	169.196155	741.2390187	799.2291174	405.5814338	416.3368624	348.4029696	330.8445138	391.1512841	346.2763029	300.2694273	338.7344667	164.8978751	159.3040311	300.7881092	452.793597
OG0005147	89.28200815	101.6859077	141.7100867	300.0919049	553.4104538	441.772409	143.630535	189.5113668	755.5323045	809.3519026	236.0915642	323.7175296	263.2065347	336.4806283	410.460209	496.6882182	473.0037699	292.6490278
OG0005150	370.7362716	439.1391175	154.3260119	221.0498554	709.0859621	747.2201178	48.39656928	67.0160601	179.2424989	161.6816967	197.7668461	212.9215062	214.1189356	256.9131873	61.25072536	65.95710516	919.7691436	390.5892931
OG0005152	243.5218441	258.7594346	127.4552962	198.6084518	152.8947418	149.0253972	309.887954	352.0642847	240.9415986	239.9564125	471.3048946	456.8021465	262.2261533	352.4320245	185.1047982	217.2053066	477.3030923	656.0124718
OG0005155	172.7006593	182.7483751	171.0993486	300.0650178	69.59028059	71.24756532	1725.473125	1495.622376	63.46787657	76.89512676	40.7360281	45.60833195	69.36792839	85.94987604	45.5636363	51.35591394	39.54750063	42.90564204
OG0005157	324.8620665	350.2350708	848.0856435	1205.447362	780.1816022	826.3562047	625.2570396	826.7265333	524.9848713	692.5391586	674.3301925	903.7414912	707.7794342	829.0766329	777.4637661	878.112619	1533.734302	1162.121507
OG0005158	48.40186628	55.3288858	169.9300236	122.4046379	206.4357566	186.6434833	113.9135767	147.7576063	81.89734265	85.45536367	134.2602543	143.1481945	87.26793071	82.20035961	41.04697178	38.9690689	60.30406507	171.9184691
OG0005159	429.9868069	486.8383315	274.9922081	281.6835669	83.57471477	68.30805843	141.4149136	183.7452669	221.9160993	212.7507228	219.6635563	225.225841	155.9379842	120.4818339	144.5324724	157.2900737	326.9521092	326.9705825
OG0005165	375.2840197	484.0504963	206.6542967	258.3356838	70.86094625	43.23862594	330.7557271	342.9785539	299.9488874	326.4795845	226.0170626	266.461722	203.8130431	384.2503683	169.0975807	209.2501749	287.4046085	203.283973
OG0005168	1803.346918	2456.892459	841.863669	2047.342943	182.5278029	185.7590972	1186.684531	1307.250618	1075.535257	1062.638958	794.5737491	904.4826266	1009.332728	1072.123365	816.0907565	928.3346749	698.1504319	744.4898237
OG0005169	312.02394	443.4279921	144.0869222	362.5912522	142.1557205	139.3959781	99.71154621	124.5149988	89.92372517	97.41126352	55.19074775	104.1059751	64.89257817	81.07250207	79.63592717	98.07972585	111.5944325	76.04655176
OG0005170	476.1133406	463.1607534	244.9600155	190.2399779	394.9020249	349.1551354	364.1638146	371.7577246	303.5161685	312.9114717	319.7011668	313.8720788	738.9922048	613.4663019	164.5159396	176.7328185	206.7433696	442.6678655
OG0005171	393.1132923	476.4174874	383.8350405	493.077111	792.2718911	858.0319255	849.5217792	871.7203366	472.0731741	463.1509797	337.4958027	387.4204715	674.6618425	599.2113836	277.1805704	298.8702726	350.0541145	361.5909971
OG0005172	155.7844367	187.7183572	369.9185453	241.0234069	84.68891786	119.6506008	89.62883822	92.33372537	125.5980227	104.5208319	118.9207306	119.474	135.6590535	126.1098618	60.30143341	58.90825423	140.569829	131.9718369
OG0005173	105.4047814	119.136742	122.9751464	171.6659276	145.2067405	144.8872811	305.4845994	308.7210693	267.0986874	251.0415881	235.966728	296.278169	415.5096954	328.7864254	208.8759244	211.463514	244.3330732	268.6780895
OG0005174	110.4119716	116.0318797	200.0646099	192.7363632	101.5726507	159.4327721	138.1974571	138.2410617	232.3191829	218.2448473	108.1913865	115.5080581	87.68889334	66.43287362	51.82278246	55.38382876	119.4256207	137.8898565
OG0005177	240.6601758	293.6003675	188.6363954	243.65752	217.2648624	227.1732016	167.5445731	159.7529165	241.8334189	267.5174998	112.3504035	124.9271701	172.4408381	162.5165778	74.1683859	80.35790762	143.7023043	142.9201731
